"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2023,"20207",7,4,"dissabte", 792
2023,"20207",7,5,"diumenge", 822
2023,"20207",8,1,"dilluns", 740
2023,"20207",8,2,"laborables", 819
2023,"20207",8,3,"divendres", 791
2023,"20207",8,4,"dissabte", 659
2023,"20207",8,5,"diumenge", 488
2023,"20207",9,1,"dilluns", 916
2023,"20207",9,2,"laborables", 981
2023,"20207",9,3,"divendres", 928
2023,"20207",9,4,"dissabte", 821
2023,"20207",9,5,"diumenge", 800
2023,"20207",10,1,"dilluns", 835
2023,"20207",10,2,"laborables", 989
2023,"20207",10,3,"divendres", 898
2023,"20207",10,4,"dissabte", 773
2023,"20207",10,5,"diumenge", 705
2023,"20207",11,1,"dilluns", 867
2023,"20207",11,2,"laborables", 873
2023,"20207",11,3,"divendres", 864
2023,"20207",11,4,"dissabte", 667
2023,"20207",11,5,"diumenge", 587
2023,"20207",12,1,"dilluns", 740
2023,"20207",12,2,"laborables", 699
2023,"20207",12,3,"divendres", 650
2023,"20207",12,4,"dissabte", 553
2023,"20207",12,5,"diumenge", 413
2023,"20208",1,1,"dilluns","Mesura no disponible"
2023,"20208",1,2,"laborables","Mesura no disponible"
2023,"20208",1,3,"divendres","Mesura no disponible"
2023,"20208",1,4,"dissabte","Mesura no disponible"
2023,"20208",1,5,"diumenge","Mesura no disponible"
2023,"20208",2,1,"dilluns","Mesura no disponible"
2023,"20208",2,2,"laborables","Mesura no disponible"
2023,"20208",2,3,"divendres","Mesura no disponible"
2023,"20208",2,4,"dissabte","Mesura no disponible"
2023,"20208",2,5,"diumenge","Mesura no disponible"
2023,"20208",3,1,"dilluns","Mesura no disponible"
2023,"20208",3,2,"laborables","Mesura no disponible"
2023,"20208",3,3,"divendres","Mesura no disponible"
2023,"20208",3,4,"dissabte","Mesura no disponible"
2023,"20208",3,5,"diumenge","Mesura no disponible"
2023,"20208",4,1,"dilluns","Mesura no disponible"
2023,"20208",4,2,"laborables","Mesura no disponible"
2023,"20208",4,3,"divendres","Mesura no disponible"
2023,"20208",4,4,"dissabte","Mesura no disponible"
2023,"20208",4,5,"diumenge","Mesura no disponible"
2023,"20208",5,1,"dilluns","Mesura no disponible"
2023,"20208",5,2,"laborables","Mesura no disponible"
2023,"20208",5,3,"divendres","Mesura no disponible"
2023,"20208",5,4,"dissabte","Mesura no disponible"
2023,"20208",5,5,"diumenge","Mesura no disponible"
2023,"20208",6,1,"dilluns", 1421
2023,"20208",6,2,"laborables", 1484
2023,"20208",6,3,"divendres", 1538
2023,"20208",6,4,"dissabte", 1368
2023,"20208",6,5,"diumenge", 1233
2023,"20208",7,1,"dilluns", 1261
2023,"20208",7,2,"laborables", 1396
2023,"20208",7,3,"divendres", 1419
2023,"20208",7,4,"dissabte", 1166
2023,"20208",7,5,"diumenge", 1131
2023,"20208",8,1,"dilluns", 1061
2023,"20208",8,2,"laborables", 1179
2023,"20208",8,3,"divendres", 1261
2023,"20208",8,4,"dissabte", 983
2023,"20208",8,5,"diumenge", 767
2023,"20208",9,1,"dilluns", 1391
2023,"20208",9,2,"laborables", 1549
2023,"20208",9,3,"divendres", 1466
2023,"20208",9,4,"dissabte", 1318
2023,"20208",9,5,"diumenge", 1220
2023,"20208",10,1,"dilluns", 1374
2023,"20208",10,2,"laborables", 1583
2023,"20208",10,3,"divendres", 1472
2023,"20208",10,4,"dissabte", 1228
2023,"20208",10,5,"diumenge", 1137
2023,"20208",11,1,"dilluns", 1343
2023,"20208",11,2,"laborables", 1404
2023,"20208",11,3,"divendres", 1411
2023,"20208",11,4,"dissabte", 1112
2023,"20208",11,5,"diumenge", 1019
2023,"20208",12,1,"dilluns", 1248
2023,"20208",12,2,"laborables", 1179
2023,"20208",12,3,"divendres", 1176
2023,"20208",12,4,"dissabte", 931
2023,"20208",12,5,"diumenge", 752
2023,"20209",1,1,"dilluns", 512
2023,"20209",1,2,"laborables", 568
2023,"20209",1,3,"divendres", 637
2023,"20209",1,4,"dissabte", 491
2023,"20209",1,5,"diumenge", 394
2023,"20209",2,1,"dilluns", 584
2023,"20209",2,2,"laborables", 624
2023,"20209",2,3,"divendres", 623
2023,"20209",2,4,"dissabte", 499
2023,"20209",2,5,"diumenge", 440
2023,"20209",3,1,"dilluns", 724
2023,"20209",3,2,"laborables", 762
2023,"20209",3,3,"divendres", 734
2023,"20209",3,4,"dissabte", 587
2023,"20209",3,5,"diumenge", 577
2023,"20209",4,1,"dilluns", 741
2023,"20209",4,2,"laborables", 796
2023,"20209",4,3,"divendres", 798
2023,"20209",4,4,"dissabte", 616
2023,"20209",4,5,"diumenge", 512
2023,"20209",5,1,"dilluns", 725
2023,"20209",5,2,"laborables", 795
2023,"20209",5,3,"divendres", 733
2023,"20209",5,4,"dissabte", 621
2023,"20209",5,5,"diumenge", 541
2023,"20209",6,1,"dilluns", 745
2023,"20209",6,2,"laborables", 619
2023,"20209",6,3,"divendres", 705
2023,"20209",6,4,"dissabte", 678
2023,"20209",6,5,"diumenge", 607
2023,"20209",7,1,"dilluns", 772
2023,"20209",7,2,"laborables", 831
2023,"20209",7,3,"divendres", 821
2023,"20209",7,4,"dissabte", 671
2023,"20209",7,5,"diumenge", 679
2023,"20209",8,1,"dilluns", 612
2023,"20209",8,2,"laborables", 688
2023,"20209",8,3,"divendres", 638
2023,"20209",8,4,"dissabte", 558
2023,"20209",8,5,"diumenge", 430
2023,"20209",9,1,"dilluns", 833
2023,"20209",9,2,"laborables", 890
2023,"20209",9,3,"divendres", 855
2023,"20209",9,4,"dissabte", 723
2023,"20209",9,5,"diumenge", 676
2023,"20209",10,1,"dilluns", 672
2023,"20209",10,2,"laborables", 848
2023,"20209",10,3,"divendres", 852
2023,"20209",10,4,"dissabte", 716
2023,"20209",10,5,"diumenge", 650
2023,"20209",11,1,"dilluns", 808
2023,"20209",11,2,"laborables", 844
2023,"20209",11,3,"divendres", 814
2023,"20209",11,4,"dissabte", 655
2023,"20209",11,5,"diumenge", 583
2023,"20209",12,1,"dilluns", 726
2023,"20209",12,2,"laborables", 661
2023,"20209",12,3,"divendres", 632
2023,"20209",12,4,"dissabte", 533
2023,"20209",12,5,"diumenge", 432
2023,"2021",1,1,"dilluns", 3927
2023,"2021",1,2,"laborables", 4071
2023,"2021",1,3,"divendres", 4480
2023,"2021",1,4,"dissabte", 3821
2023,"2021",1,5,"diumenge", 3129
2023,"2021",2,1,"dilluns", 4250
2023,"2021",2,2,"laborables", 4406
2023,"2021",2,3,"divendres", 4796
2023,"2021",2,4,"dissabte", 4132
2023,"2021",2,5,"diumenge", 3517
2023,"2021",3,1,"dilluns", 4344
2023,"2021",3,2,"laborables", 4588
2023,"2021",3,3,"divendres", 4961
2023,"2021",3,4,"dissabte", 4418
2023,"2021",3,5,"diumenge", 4032
2023,"2021",4,1,"dilluns", 4311
2023,"2021",4,2,"laborables", 4500
2023,"2021",4,3,"divendres", 4988
2023,"2021",4,4,"dissabte", 4265
2023,"2021",4,5,"diumenge", 3216
2023,"2021",5,1,"dilluns", 4064
2023,"2021",5,2,"laborables", 4512
2023,"2021",5,3,"divendres", 4735
2023,"2021",5,4,"dissabte", 4169
2023,"2021",5,5,"diumenge", 3448
2023,"2021",6,1,"dilluns", 4372
2023,"2021",6,2,"laborables", 4590
2023,"2021",6,3,"divendres", 4858
2023,"2021",6,4,"dissabte", 4236
2023,"2021",6,5,"diumenge", 3249
2023,"2021",7,1,"dilluns", 4105
2023,"2021",7,2,"laborables", 4437
2023,"2021",7,3,"divendres", 4654
2023,"2021",7,4,"dissabte", 3487
2023,"2021",7,5,"diumenge", 2991
2023,"2021",8,1,"dilluns", 2979
2023,"2021",8,2,"laborables", 3212
2023,"2021",8,3,"divendres", 3047
2023,"2021",8,4,"dissabte", 2371
2023,"2021",8,5,"diumenge", 2009
2023,"2021",9,1,"dilluns", 4142
2023,"2021",9,2,"laborables", 4331
2023,"2021",9,3,"divendres", 4597
2023,"2021",9,4,"dissabte", 3903
2023,"2021",9,5,"diumenge", 3179
2023,"2021",10,1,"dilluns", 4352
2023,"2021",10,2,"laborables", 4411
2023,"2021",10,3,"divendres", 4464
2023,"2021",10,4,"dissabte", 4052
2023,"2021",10,5,"diumenge", 3554
2023,"2021",11,1,"dilluns", 3602
2023,"2021",11,2,"laborables", 4039
2023,"2021",11,3,"divendres", 4444
2023,"2021",11,4,"dissabte", 3853
2023,"2021",11,5,"diumenge", 3171
2023,"2021",12,1,"dilluns", 4380
2023,"2021",12,2,"laborables", 4412
2023,"2021",12,3,"divendres", 4684
2023,"2021",12,4,"dissabte", 4024
2023,"2021",12,5,"diumenge", 3266
2023,"20210",1,1,"dilluns", 950
2023,"20210",1,2,"laborables", 1063
2023,"20210",1,3,"divendres", 1208
2023,"20210",1,4,"dissabte", 810
2023,"20210",1,5,"diumenge", 628
2023,"20210",2,1,"dilluns", 812
2023,"20210",2,2,"laborables", 999
2023,"20210",2,3,"divendres", 1046
2023,"20210",2,4,"dissabte", 780
2023,"20210",2,5,"diumenge", 691
2023,"20210",3,1,"dilluns", 1109
2023,"20210",3,2,"laborables", 1224
2023,"20210",3,3,"divendres", 1224
2023,"20210",3,4,"dissabte", 882
2023,"20210",3,5,"diumenge", 870
2023,"20210",4,1,"dilluns", 1155
2023,"20210",4,2,"laborables", 1282
2023,"20210",4,3,"divendres", 1415
2023,"20210",4,4,"dissabte", 1007
2023,"20210",4,5,"diumenge", 874
2023,"20210",5,1,"dilluns", 1322
2023,"20210",5,2,"laborables", 1391
2023,"20210",5,3,"divendres", 1319
2023,"20210",5,4,"dissabte", 1161
2023,"20210",5,5,"diumenge", 1024
2023,"20210",6,1,"dilluns", 1102
2023,"20210",6,2,"laborables", 1147
2023,"20210",6,3,"divendres", 1396
2023,"20210",6,4,"dissabte", 1326
2023,"20210",6,5,"diumenge", 1194
2023,"20210",7,1,"dilluns", 1386
2023,"20210",7,2,"laborables", 1520
2023,"20210",7,3,"divendres", 1475
2023,"20210",7,4,"dissabte", 1180
2023,"20210",7,5,"diumenge", 1153
2023,"20210",8,1,"dilluns", 1103
2023,"20210",8,2,"laborables", 1174
2023,"20210",8,3,"divendres", 1171
2023,"20210",8,4,"dissabte", 955
2023,"20210",8,5,"diumenge", 749
2023,"20210",9,1,"dilluns", 1319
2023,"20210",9,2,"laborables", 1430
2023,"20210",9,3,"divendres", 1390
2023,"20210",9,4,"dissabte", 1172
2023,"20210",9,5,"diumenge", 1105
2023,"20210",10,1,"dilluns", 1064
2023,"20210",10,2,"laborables", 1303
2023,"20210",10,3,"divendres", 1365
2023,"20210",10,4,"dissabte", 1117
2023,"20210",10,5,"diumenge", 1006
2023,"20210",11,1,"dilluns", 1192
2023,"20210",11,2,"laborables", 1267
2023,"20210",11,3,"divendres", 1230
2023,"20210",11,4,"dissabte", 979
2023,"20210",11,5,"diumenge", 850
2023,"20210",12,1,"dilluns", 1059
2023,"20210",12,2,"laborables", 1002
2023,"20210",12,3,"divendres", 963
2023,"20210",12,4,"dissabte", 828
2023,"20210",12,5,"diumenge", 675
2023,"20211",1,1,"dilluns", 612
2023,"20211",1,2,"laborables", 676
2023,"20211",1,3,"divendres", 726
2023,"20211",1,4,"dissabte", 553
2023,"20211",1,5,"diumenge", 456
2023,"20211",2,1,"dilluns", 505
2023,"20211",2,2,"laborables", 654
2023,"20211",2,3,"divendres", 646
2023,"20211",2,4,"dissabte", 541
2023,"20211",2,5,"diumenge", 447
2023,"20211",3,1,"dilluns", 758
2023,"20211",3,2,"laborables", 784
2023,"20211",3,3,"divendres", 756
2023,"20211",3,4,"dissabte", 636
2023,"20211",3,5,"diumenge", 614
2023,"20211",4,1,"dilluns", 777
2023,"20211",4,2,"laborables", 789
2023,"20211",4,3,"divendres", 865
2023,"20211",4,4,"dissabte", 718
2023,"20211",4,5,"diumenge", 630
2023,"20211",5,1,"dilluns", 861
2023,"20211",5,2,"laborables", 873
2023,"20211",5,3,"divendres", 819
2023,"20211",5,4,"dissabte", 815
2023,"20211",5,5,"diumenge", 695
2023,"20211",6,1,"dilluns", 956
2023,"20211",6,2,"laborables", 1005
2023,"20211",6,3,"divendres", 1030
2023,"20211",6,4,"dissabte", 983
2023,"20211",6,5,"diumenge", 920
2023,"20211",7,1,"dilluns", 966
2023,"20211",7,2,"laborables", 1035
2023,"20211",7,3,"divendres", 1031
2023,"20211",7,4,"dissabte", 962
2023,"20211",7,5,"diumenge", 956
2023,"20211",8,1,"dilluns", 771
2023,"20211",8,2,"laborables", 850
2023,"20211",8,3,"divendres", 836
2023,"20211",8,4,"dissabte", 745
2023,"20211",8,5,"diumenge", 533
2023,"20211",9,1,"dilluns", 881
2023,"20211",9,2,"laborables", 1030
2023,"20211",9,3,"divendres", 988
2023,"20211",9,4,"dissabte", 960
2023,"20211",9,5,"diumenge", 974
2023,"20211",10,1,"dilluns", 812
2023,"20211",10,2,"laborables", 1002
2023,"20211",10,3,"divendres", 953
2023,"20211",10,4,"dissabte", 898
2023,"20211",10,5,"diumenge", 822
2023,"20211",11,1,"dilluns", 835
2023,"20211",11,2,"laborables", 834
2023,"20211",11,3,"divendres", 857
2023,"20211",11,4,"dissabte", 700
2023,"20211",11,5,"diumenge", 622
2023,"20211",12,1,"dilluns", 678
2023,"20211",12,2,"laborables", 687
2023,"20211",12,3,"divendres", 641
2023,"20211",12,4,"dissabte", 586
2023,"20211",12,5,"diumenge", 432
2023,"20212",1,1,"dilluns", 874
2023,"20212",1,2,"laborables", 952
2023,"20212",1,3,"divendres", 1037
2023,"20212",1,4,"dissabte", 802
2023,"20212",1,5,"diumenge", 679
2023,"20212",2,1,"dilluns", 749
2023,"20212",2,2,"laborables", 944
2023,"20212",2,3,"divendres", 963
2023,"20212",2,4,"dissabte", 772
2023,"20212",2,5,"diumenge", 644
2023,"20212",3,1,"dilluns", 1058
2023,"20212",3,2,"laborables", 1114
2023,"20212",3,3,"divendres", 1082
2023,"20212",3,4,"dissabte", 934
2023,"20212",3,5,"diumenge", 886
2023,"20212",4,1,"dilluns", 1110
2023,"20212",4,2,"laborables", 1171
2023,"20212",4,3,"divendres", 1327
2023,"20212",4,4,"dissabte", 1087
2023,"20212",4,5,"diumenge", 922
2023,"20212",5,1,"dilluns", 1176
2023,"20212",5,2,"laborables", 1266
2023,"20212",5,3,"divendres", 1186
2023,"20212",5,4,"dissabte", 1140
2023,"20212",5,5,"diumenge", 1028
2023,"20212",6,1,"dilluns", 1360
2023,"20212",6,2,"laborables", 1469
2023,"20212",6,3,"divendres", 1497
2023,"20212",6,4,"dissabte", 1347
2023,"20212",6,5,"diumenge", 1301
2023,"20212",7,1,"dilluns", 1357
2023,"20212",7,2,"laborables", 1455
2023,"20212",7,3,"divendres", 1451
2023,"20212",7,4,"dissabte", 1385
2023,"20212",7,5,"diumenge", 1319
2023,"20212",8,1,"dilluns", 1127
2023,"20212",8,2,"laborables", 1236
2023,"20212",8,3,"divendres", 1274
2023,"20212",8,4,"dissabte", 1067
2023,"20212",8,5,"diumenge", 837
2023,"20212",9,1,"dilluns", 1312
2023,"20212",9,2,"laborables", 1457
2023,"20212",9,3,"divendres", 1420
2023,"20212",9,4,"dissabte", 1409
2023,"20212",9,5,"diumenge", 1307
2023,"20212",10,1,"dilluns", 1178
2023,"20212",10,2,"laborables", 1434
2023,"20212",10,3,"divendres", 1410
2023,"20212",10,4,"dissabte", 1302
2023,"20212",10,5,"diumenge", 1133
2023,"20212",11,1,"dilluns", 1210
2023,"20212",11,2,"laborables", 1246
2023,"20212",11,3,"divendres", 1286
2023,"20212",11,4,"dissabte", 1098
2023,"20212",11,5,"diumenge", 937
2023,"20212",12,1,"dilluns", 1036
2023,"20212",12,2,"laborables", 1036
2023,"20212",12,3,"divendres", 1015
2023,"20212",12,4,"dissabte", 909
2023,"20212",12,5,"diumenge", 673
2023,"20213",1,1,"dilluns", 642
2023,"20213",1,2,"laborables", 694
2023,"20213",1,3,"divendres", 764
2023,"20213",1,4,"dissabte", 544
2023,"20213",1,5,"diumenge", 464
2023,"20213",2,1,"dilluns", 617
2023,"20213",2,2,"laborables", 689
2023,"20213",2,3,"divendres", 729
2023,"20213",2,4,"dissabte", 571
2023,"20213",2,5,"diumenge", 513
2023,"20213",3,1,"dilluns", 732
2023,"20213",3,2,"laborables", 802
2023,"20213",3,3,"divendres", 803
2023,"20213",3,4,"dissabte", 633
2023,"20213",3,5,"diumenge", 610
2023,"20213",4,1,"dilluns", 814
2023,"20213",4,2,"laborables", 840
2023,"20213",4,3,"divendres", 928
2023,"20213",4,4,"dissabte", 683
2023,"20213",4,5,"diumenge", 631
2023,"20213",5,1,"dilluns", 891
2023,"20213",5,2,"laborables", 894
2023,"20213",5,3,"divendres", 847
2023,"20213",5,4,"dissabte", 709
2023,"20213",5,5,"diumenge", 642
2023,"20213",6,1,"dilluns", 955
2023,"20213",6,2,"laborables", 1024
2023,"20213",6,3,"divendres", 996
2023,"20213",6,4,"dissabte", 933
2023,"20213",6,5,"diumenge", 842
2023,"20213",7,1,"dilluns", 948
2023,"20213",7,2,"laborables", 1030
2023,"20213",7,3,"divendres", 1045
2023,"20213",7,4,"dissabte", 896
2023,"20213",7,5,"diumenge", 926
2023,"20213",8,1,"dilluns", 783
2023,"20213",8,2,"laborables", 854
2023,"20213",8,3,"divendres", 824
2023,"20213",8,4,"dissabte", 703
2023,"20213",8,5,"diumenge", 531
2023,"20213",9,1,"dilluns", 937
2023,"20213",9,2,"laborables", 1035
2023,"20213",9,3,"divendres", 1034
2023,"20213",9,4,"dissabte", 924
2023,"20213",9,5,"diumenge", 920
2023,"20213",10,1,"dilluns", 874
2023,"20213",10,2,"laborables", 1012
2023,"20213",10,3,"divendres", 962
2023,"20213",10,4,"dissabte", 874
2023,"20213",10,5,"diumenge", 782
2023,"20213",11,1,"dilluns", 874
2023,"20213",11,2,"laborables", 874
2023,"20213",11,3,"divendres", 939
2023,"20213",11,4,"dissabte", 725
2023,"20213",11,5,"diumenge", 660
2023,"20213",12,1,"dilluns", 743
2023,"20213",12,2,"laborables", 733
2023,"20213",12,3,"divendres", 707
2023,"20213",12,4,"dissabte", 606
2023,"20213",12,5,"diumenge", 448
2023,"20214",1,1,"dilluns", 836
2023,"20214",1,2,"laborables", 905
2023,"20214",1,3,"divendres", 976
2023,"20214",1,4,"dissabte", 737
2023,"20214",1,5,"diumenge", 618
2023,"20214",2,1,"dilluns", 688
2023,"20214",2,2,"laborables", 902
2023,"20214",2,3,"divendres", 889
2023,"20214",2,4,"dissabte", 717
2023,"20214",2,5,"diumenge", 607
2023,"20214",3,1,"dilluns", 1003
2023,"20214",3,2,"laborables", 1077
2023,"20214",3,3,"divendres", 1027
2023,"20214",3,4,"dissabte", 854
2023,"20214",3,5,"diumenge", 806
2023,"20214",4,1,"dilluns", 995
2023,"20214",4,2,"laborables", 1107
2023,"20214",4,3,"divendres", 1158
2023,"20214",4,4,"dissabte", 938
2023,"20214",4,5,"diumenge", 835
2023,"20214",5,1,"dilluns", 1108
2023,"20214",5,2,"laborables", 1183
2023,"20214",5,3,"divendres", 1115
2023,"20214",5,4,"dissabte", 1005
2023,"20214",5,5,"diumenge", 898
2023,"20214",6,1,"dilluns", 1254
2023,"20214",6,2,"laborables", 1365
2023,"20214",6,3,"divendres", 1335
2023,"20214",6,4,"dissabte", 1233
2023,"20214",6,5,"diumenge", 1123
2023,"20214",7,1,"dilluns", 1272
2023,"20214",7,2,"laborables", 1372
2023,"20214",7,3,"divendres", 1393
2023,"20214",7,4,"dissabte", 1230
2023,"20214",7,5,"diumenge", 1226
2023,"20214",8,1,"dilluns", 1061
2023,"20214",8,2,"laborables", 1124
2023,"20214",8,3,"divendres", 1187
2023,"20214",8,4,"dissabte", 988
2023,"20214",8,5,"diumenge", 740
2023,"20214",9,1,"dilluns", 1191
2023,"20214",9,2,"laborables", 1332
2023,"20214",9,3,"divendres", 1310
2023,"20214",9,4,"dissabte", 1255
2023,"20214",9,5,"diumenge", 1183
2023,"20214",10,1,"dilluns", 1128
2023,"20214",10,2,"laborables", 1324
2023,"20214",10,3,"divendres", 1264
2023,"20214",10,4,"dissabte", 1120
2023,"20214",10,5,"diumenge", 1019
2023,"20214",11,1,"dilluns", 1102
2023,"20214",11,2,"laborables", 1155
2023,"20214",11,3,"divendres", 1172
2023,"20214",11,4,"dissabte", 994
2023,"20214",11,5,"diumenge", 864
2023,"20214",12,1,"dilluns", 947
2023,"20214",12,2,"laborables", 963
2023,"20214",12,3,"divendres", 967
2023,"20214",12,4,"dissabte", 820
2023,"20214",12,5,"diumenge", 625
2023,"20217",1,1,"dilluns", 272
2023,"20217",1,2,"laborables", 329
2023,"20217",1,3,"divendres", 330
2023,"20217",1,4,"dissabte", 369
2023,"20217",1,5,"diumenge", 335
2023,"20217",2,1,"dilluns", 247
2023,"20217",2,2,"laborables", 286
2023,"20217",2,3,"divendres", 321
2023,"20217",2,4,"dissabte", 384
2023,"20217",2,5,"diumenge", 397
2023,"20217",3,1,"dilluns", 387
2023,"20217",3,2,"laborables", 408
2023,"20217",3,3,"divendres", 399
2023,"20217",3,4,"dissabte", 457
2023,"20217",3,5,"diumenge", 600
2023,"20217",4,1,"dilluns", 407
2023,"20217",4,2,"laborables", 448
2023,"20217",4,3,"divendres", 471
2023,"20217",4,4,"dissabte", 577
2023,"20217",4,5,"diumenge", 524
2023,"20217",5,1,"dilluns", 459
2023,"20217",5,2,"laborables", 501
2023,"20217",5,3,"divendres", 435
2023,"20217",5,4,"dissabte", 517
2023,"20217",5,5,"diumenge", 534
2023,"20217",6,1,"dilluns", 606
2023,"20217",6,2,"laborables", 659
2023,"20217",6,3,"divendres", 688
2023,"20217",6,4,"dissabte", 780
2023,"20217",6,5,"diumenge", 799
2023,"20217",7,1,"dilluns", 655
2023,"20217",7,2,"laborables", 710
2023,"20217",7,3,"divendres", 719
2023,"20217",7,4,"dissabte", 809
2023,"20217",7,5,"diumenge", 819
2023,"20217",8,1,"dilluns", 545
2023,"20217",8,2,"laborables", 626
2023,"20217",8,3,"divendres", 673
2023,"20217",8,4,"dissabte", 624
2023,"20217",8,5,"diumenge", 423
2023,"20217",9,1,"dilluns", 556
2023,"20217",9,2,"laborables", 612
2023,"20217",9,3,"divendres", 619
2023,"20217",9,4,"dissabte", 761
2023,"20217",9,5,"diumenge", 787
2023,"20217",10,1,"dilluns", 419
2023,"20217",10,2,"laborables", 536
2023,"20217",10,3,"divendres", 534
2023,"20217",10,4,"dissabte", 640
2023,"20217",10,5,"diumenge", 664
2023,"20217",11,1,"dilluns", 394
2023,"20217",11,2,"laborables", 388
2023,"20217",11,3,"divendres", 390
2023,"20217",11,4,"dissabte", 437
2023,"20217",11,5,"diumenge", 440
2023,"20217",12,1,"dilluns", 288
2023,"20217",12,2,"laborables", 299
2023,"20217",12,3,"divendres", 285
2023,"20217",12,4,"dissabte", 337
2023,"20217",12,5,"diumenge", 282
2023,"20218",1,1,"dilluns", 227
2023,"20218",1,2,"laborables", 264
2023,"20218",1,3,"divendres", 262
2023,"20218",1,4,"dissabte", 277
2023,"20218",1,5,"diumenge", 257
2023,"20218",2,1,"dilluns", 176
2023,"20218",2,2,"laborables", 236
2023,"20218",2,3,"divendres", 250
2023,"20218",2,4,"dissabte", 276
